fold,support_seed,selection_rank,first_included_budget,dataset_index,sample_id,class_index,TagID,ER,surface_index,factor_cell,condition_block_id,row_ordinal_within_block,exact_signal_sha256
2,480017,257,500,3149,P4_S2_R1049,6,7,2,2,E2xS2,block_1c8369316d0c7464ebc6,49,6f0585c2442b00b69f82951bd71ef54cca499bb9463379f01d73b802641501b4
2,480017,258,500,2247,P4_S2_R0147,0,1,2,2,E2xS2,block_be20ec8525da703647b7,47,f76b8321cb0468846a7f1006d67de8cd07ab0ddb117c1e75f94a6f92e258b890
2,480017,259,500,2354,P4_S2_R0254,1,2,2,2,E2xS2,block_a019125989e19a1c3743,4,b6a42ae4ded4bc71829c2ce90446520dc29a3f66a8c31dba89b832f45bacffd0
2,480017,260,500,409,P4_S0_R0409,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,9,769a5eae90cdddc983704221d691739c9b43b39cd1278717df81d59ba99e083b
2,480017,261,500,586,P4_S0_R0586,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,36,80d5f3f33f17965b80e4d7a32ca76ca7e5ac2268e3336558ebb5c1b8557ff978
2,480017,262,500,722,P4_S0_R0722,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,22,e274eefe8cd0b1e6c558902eb2424885140ec10c0468dee301f129d49c6b6099
2,480017,263,500,870,P4_S0_R0870,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,20,a845c7c70064462cceed2a6104da32a1f1350b3c86d7bb8b2c2014f5b68ccce0
2,480017,264,500,1001,P4_S0_R1001,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,1,4f0397921a75a246553fc35d2c6acecde49d91fdf641fb6bc4142838e5697d48
2,480017,265,500,109,P4_S0_R0109,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,9,8eb1f4bac05e2a5daa4ed3030216cd6b19a0059167e32f7dc1fa934fa25887ad
2,480017,266,500,269,P4_S0_R0269,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,19,efad65300a7002d4253acd21577acde57598030b09c1775c12fe5bdee368c4a3
2,480017,267,500,322,P4_S0_R0322,2,3,0,0,E0xS0,block_627d07f89a2461369a42,22,ae74af34b6a54f1cb6ad5e83e4068842dd22659fcbc0ab013d07d1c187970b72
2,480017,268,500,481,P4_S0_R0481,3,4,0,0,E0xS0,block_39c80b28048dc59e5b98,31,710792811b4443f1481e06cfc8eefac9200d97b8901ad8fe04e4736290c37a9d
2,480017,269,500,621,P4_S0_R0621,4,5,0,0,E0xS0,block_ae32ab3187a6e1b38780,21,9f055ffd6d135ae83fb4d57c0aefeb338d89256e28712a4fa1e54a2fd356381f
2,480017,270,500,777,P4_S0_R0777,5,6,0,0,E0xS0,block_c66cb679a8f3fd0bed20,27,87e183cfe7e9449b426a28e80a6c0650a895a85e18ca59e0fa88f745c0a1792b
2,480017,271,500,931,P4_S0_R0931,6,7,0,0,E0xS0,block_4769f079f941359d9297,31,000b81be3ae56c93ef78ec204bae936536b04e23039df31fef22b07090b96bd1
2,480017,272,500,14,P4_S0_R0014,0,1,0,0,E0xS0,block_0b73d820a92300e7ac13,14,2f905662a4744ab978b665acf85bcd52a4858b100a3a7a7d25a897237558b51b
2,480017,273,500,164,P4_S0_R0164,1,2,0,0,E0xS0,block_e469b8dc99b1488b0224,14,ed816febe055c421c6cc083bea9dfd825c2633fbaa4c42cf6e84cf1b9c89eae2
2,480017,274,500,1358,P4_S1_R0308,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,8,4bf21420b725d17f1b44e6affa8c7bc253acbbdaa0d30ea79f0039be56320b48
2,480017,275,500,1543,P4_S1_R0493,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,43,30f98b34d7db5dddab6027223c6b1bf62b2a454bb09d77016e672c8d0dd329f4
2,480017,276,500,1699,P4_S1_R0649,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,49,a57131df0481b5e0d0b28a802f833d5e3affc474d8ec0d49780c62ba0997cb38
2,480017,277,500,1833,P4_S1_R0783,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,33,b1da03e5310b2b8009c08b6eb771ae66c710cfce2a98c6452fbf2b7ce8e43174
2,480017,278,500,1962,P4_S1_R0912,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,12,1168bc0048a5cf4533cf79ace6745e6c1278bda220dd31bbd207bafa57467f2c
2,480017,279,500,1056,P4_S1_R0006,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,6,0aa50a2bfc4f6849be57623d6d868e6feaafae81949f35c2ca2f3c267c308df5
2,480017,280,500,1244,P4_S1_R0194,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,44,78094538765a98666e00986ce6ebc2d0a62d0da1bd9a7e607f207167611e0a07
2,480017,281,500,2472,P4_S2_R0372,2,3,1,2,E1xS2,block_d9a2aa445ea217ac43a8,22,84b0abad6585377b52b75dc0c9c6c6b16c002fa205f82442f99001c7d8cd75b4
2,480017,282,500,2606,P4_S2_R0506,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,6,b1861c1a0496aff46cc5f04fda4ffe4fda6f23a3bb05739aa5fed0f3104ae960
2,480017,283,500,2799,P4_S2_R0699,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,49,614c68bb92f8132553b8d51ae7a0f9c3c6a548018cc8b33bbbe8c7085afeb16d
2,480017,284,500,2934,P4_S2_R0834,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,34,aba8e0929d6250a6dfcf0f9756b7cee28a96f4579f50dc604172219a9a10f90e
2,480017,285,500,3069,P4_S2_R0969,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,19,a5ceee38f15405820314d68b93d0c334c6c999b478bea7c31916c46e82f0e6a0
2,480017,286,500,2182,P4_S2_R0082,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,32,ab00765fbbcb0678002d4293b08ec36f4b7d4f61d655e0087c651b1d37bf872d
2,480017,287,500,2314,P4_S2_R0214,1,2,1,2,E1xS2,block_92a382111db9fde48de1,14,284675715b36670a431a9abb12505fa018a12aa88af9a59683df66fd9fec9979
2,480017,288,500,1430,P4_S1_R0380,2,3,1,1,E1xS1,block_133f2dd801a0bf206065,30,3188b8694c1334d76000c6c6194ab2ee320f7c1a5511b9ff07edc54e6300ea90
2,480017,289,500,1598,P4_S1_R0548,3,4,1,1,E1xS1,block_7f6d60523476cabfed03,48,450dd25c6605b4c97df532ab6f131a584e5951078b27808b7b4871d16a1cb05c
2,480017,290,500,1723,P4_S1_R0673,4,5,1,1,E1xS1,block_ecc41b3e81becad4c11f,23,748091840e8d719dc989fbd04244fcc763caeba6942922b58666dcb0b8398381
2,480017,291,500,1891,P4_S1_R0841,5,6,1,1,E1xS1,block_05bbe09489d3b092dcf7,41,98a1d5dbec58297a69fbd8a15ecd040d35b07a4fed561660645bdc08458cd19c
2,480017,292,500,2026,P4_S1_R0976,6,7,1,1,E1xS1,block_2b532eea571966268273,26,e200720bbdc39d5a6019f9644da1953a12d96f128eee8b58b6d3cc3377c772a6
2,480017,293,500,1110,P4_S1_R0060,0,1,1,1,E1xS1,block_0bff8e222bcdf0524320,10,334562be93d927f4fb87bc321287e823f6321e6f309e28351f3e36455a99d996
2,480017,294,500,1271,P4_S1_R0221,1,2,1,1,E1xS1,block_4b986650fb8e35cbcab3,21,4e3bec13bdac7e4ad67c167c42e32c655bd2fe2c84f601544fd2d534c81954fd
2,480017,295,500,2521,P4_S2_R0421,2,3,2,2,E2xS2,block_ffd5b2a9479f017a39f8,21,9ad7dcbf66f0824563ffc6031aea997315c678bbecb95c1b1076765891e49cd6
2,480017,296,500,2661,P4_S2_R0561,3,4,2,2,E2xS2,block_1768c537a907db1d06e2,11,26eedf35080b537d6ed3b83ee0ef6c5e14d5b83289053b0eeb3af7c7461029a9
2,480017,297,500,2848,P4_S2_R0748,4,5,2,2,E2xS2,block_3776c2ed6c293e3f0e9e,48,e09607759222be11f29c996fb357d909a3d178a0c983226adbc1f1575b067a6b
2,480017,298,500,2979,P4_S2_R0879,5,6,2,2,E2xS2,block_daa129463ced47e5c69d,29,1d8ee3cc5ab884b6cf87b4c79c7c6b21e58758f71a338d2f6190564ad067d48c
2,480017,299,500,3106,P4_S2_R1006,6,7,2,2,E2xS2,block_1c8369316d0c7464ebc6,6,89ed6dadf685eec9407e5dd67de3bc6ca22dd33810e271244a55f75d11bd975e
2,480017,300,500,2224,P4_S2_R0124,0,1,2,2,E2xS2,block_be20ec8525da703647b7,24,bbd72cb3dd5574ede25795a6e19b0ce99a9c9996d8cc19034b2634c944b90b70
2,480017,301,500,2359,P4_S2_R0259,1,2,2,2,E2xS2,block_a019125989e19a1c3743,9,f58ccfcd6686fabaa79351542e27f429f3ac63bb920bf5777437ed3149f3e1ba
2,480017,302,500,406,P4_S0_R0406,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,6,c7b1060f7fb27297cc4233f74c9f833b56916138f51628ad00ddbce806392440
2,480017,303,500,563,P4_S0_R0563,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,13,d043b86d02149b6c178c89867d29a53a50493c7294dfbeab3d6df82b36860c86
2,480017,304,500,745,P4_S0_R0745,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,45,e712893c896817049a61a34822a41ce7419f3c51f37a3fd460d7e01dc6293f98
2,480017,305,500,888,P4_S0_R0888,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,38,b07fdf42fb991ac9ae3983e372be43c3db691ae6ea0b9368114a804cbbe1db86
2,480017,306,500,1003,P4_S0_R1003,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,3,87f07ba7d27aad104cb1d60c1d4ddf01a0fbfc2259fd7e39240823c7be60abc5
2,480017,307,500,116,P4_S0_R0116,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,16,d511b63ffe9a958c35e8bfbcb98391b90d6f73c6a8079221d30d1560d7ab1268
2,480017,308,500,297,P4_S0_R0297,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,47,f0f1ffef72300c5ac3174fe87ecf9e70f36d448866bb35883e771ee1b75be95d
2,480017,309,500,310,P4_S0_R0310,2,3,0,0,E0xS0,block_627d07f89a2461369a42,10,3dce336d51f61d5d2161403fe6ce16aa5485da5844d8c71719a39fe11b409796
2,480017,310,500,466,P4_S0_R0466,3,4,0,0,E0xS0,block_39c80b28048dc59e5b98,16,50fad1b4009c184424d971fe09638c8c6afc947c6b060dcab6c6d138337ad674
2,480017,311,500,638,P4_S0_R0638,4,5,0,0,E0xS0,block_ae32ab3187a6e1b38780,38,202111e7d6e0b4171259da49f042b40444f5298a317366b08a69ecc2495a052b
2,480017,312,500,793,P4_S0_R0793,5,6,0,0,E0xS0,block_c66cb679a8f3fd0bed20,43,77d53f7c480d7f555351b3fa5af80c86129ff39b2dd8d3b2bb3621daff6663a3
2,480017,313,500,906,P4_S0_R0906,6,7,0,0,E0xS0,block_4769f079f941359d9297,6,d3244f4f2a05273e63cdd08bab75028d85eadb7e8094c6e46e248efb46ac4860
2,480017,314,500,12,P4_S0_R0012,0,1,0,0,E0xS0,block_0b73d820a92300e7ac13,12,d90c6a2bf6acf46a429d1d5de3a0218e3175c0c5322f66e32e206e947b8fe331
2,480017,315,500,168,P4_S0_R0168,1,2,0,0,E0xS0,block_e469b8dc99b1488b0224,18,60d4b15221641adb06eae71b52b006402aa24ee4375b069750959c104854830c
2,480017,316,500,1378,P4_S1_R0328,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,28,8dfdc4083d804643ae669550a836a99db978eeda87e03ef7969c0a8ef192b07e
2,480017,317,500,1524,P4_S1_R0474,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,24,62efab296efd9674a80c83e74c36fb2677c5b600694aecc852461c5f2b101d2f
2,480017,318,500,1653,P4_S1_R0603,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,3,a57131df0481b5e0d0b28a802f833d5e3affc474d8ec0d49780c62ba0997cb38
2,480017,319,500,1825,P4_S1_R0775,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,25,d269b40ff7be3e81215be28bf2a111a63362415ebf6b59a47059c6770197c023
2,480017,320,500,1951,P4_S1_R0901,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,1,b47a5f889585dbbcecee3b3ab06d50c5c3019373c470332574fb1e850feaa943
2,480017,321,500,1055,P4_S1_R0005,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,5,02dd51182a7c056b6d6385824cc4980a85aa6236fe1f1f8872e1798da9e7ab8a
2,480017,322,500,1234,P4_S1_R0184,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,34,22dcd52f7b8f4b80200b8dac57d8bb2da37498ebab5a6abd7480329c189a4ae2
2,480017,323,500,2480,P4_S2_R0380,2,3,1,2,E1xS2,block_d9a2aa445ea217ac43a8,30,84b0abad6585377b52b75dc0c9c6c6b16c002fa205f82442f99001c7d8cd75b4
2,480017,324,500,2605,P4_S2_R0505,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,5,82fe83c7b583b273880bccbfe7a7ad2dddae2c982ce28f17e94c99a316e3855a
2,480017,325,500,2777,P4_S2_R0677,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,27,91eb22d3f9b3da2320075fabdd3c5bd5aec58947dc85745aa0a2e21d0f6567af
2,480017,326,500,2902,P4_S2_R0802,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,2,814db891447832804035035bca1bd8a1e9d119839e14c314a82f8e1e53937344
2,480017,327,500,3072,P4_S2_R0972,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,22,eea962bbab8f07874cc450ce320048ca7f4ad5ff05aaa3f52a3d36cb409a00c6
2,480017,328,500,2199,P4_S2_R0099,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,49,af544ce883cf17e2de786b73a79f78b94b3d0a62eccd9e7bb01dceb85c09bca2
2,480017,329,500,2322,P4_S2_R0222,1,2,1,2,E1xS2,block_92a382111db9fde48de1,22,e15dcc8e980e69bd3d3cbd8cf918b2d85dc23ac03615061feb2997ed58eda4db
2,480017,330,500,1442,P4_S1_R0392,2,3,1,1,E1xS1,block_133f2dd801a0bf206065,42,faf1801acd1dbfbcea7f4831e98312fabddd18a5157c88afcab421dc44c93466
2,480017,331,500,1569,P4_S1_R0519,3,4,1,1,E1xS1,block_7f6d60523476cabfed03,19,a7fe4e8c34bb5802fb6fa36b27b2ec6e6fc305e04f4422373c3ae406b51a064a
2,480017,332,500,1704,P4_S1_R0654,4,5,1,1,E1xS1,block_ecc41b3e81becad4c11f,4,8e6ccdf96ae47d417faed4d018618af982fb6e1ede73a36d43a1bb417e1a938a
2,480017,333,500,1854,P4_S1_R0804,5,6,1,1,E1xS1,block_05bbe09489d3b092dcf7,4,b3e131290f63550849c15b088e270b4c0db0551ba9240baf4c1a75cba4686aa6
2,480017,334,500,2017,P4_S1_R0967,6,7,1,1,E1xS1,block_2b532eea571966268273,17,3710d0ce5169a9f3c8af325d5b621d10ce2447c05a36a0a56c98af2125ffdf90
2,480017,335,500,1114,P4_S1_R0064,0,1,1,1,E1xS1,block_0bff8e222bcdf0524320,14,58925f72186ec333430e03513aefe8e1f7e60aabc817767e18547a051be633f8
2,480017,336,500,1294,P4_S1_R0244,1,2,1,1,E1xS1,block_4b986650fb8e35cbcab3,44,fb1029a50c83264a05dce22b04fb1558bf29ae49d7905be0480546c980c55fbe
2,480017,337,500,2527,P4_S2_R0427,2,3,2,2,E2xS2,block_ffd5b2a9479f017a39f8,27,ddaf4caed787750ab462a7a247a21a4f98fad9d685b4f977b14a68ae08883b84
2,480017,338,500,2685,P4_S2_R0585,3,4,2,2,E2xS2,block_1768c537a907db1d06e2,35,5a9247e4619452efb4465f1cef474f563d4f075ce16981cd7fa2306dd61723a9
2,480017,339,500,2805,P4_S2_R0705,4,5,2,2,E2xS2,block_3776c2ed6c293e3f0e9e,5,cf1f6ee8f2caa21e7d14bda905f892bd4de87b9f4056232f28854d0f21d99331
2,480017,340,500,2986,P4_S2_R0886,5,6,2,2,E2xS2,block_daa129463ced47e5c69d,36,a4bd35444e0fda2f598097496916a1d224660cd961c467946829c8bc2f9f2687
2,480017,341,500,3126,P4_S2_R1026,6,7,2,2,E2xS2,block_1c8369316d0c7464ebc6,26,15c0efafb04370fb901994f7ebf45a72e2946fb291c65426080558e2b7465ae0
2,480017,342,500,2238,P4_S2_R0138,0,1,2,2,E2xS2,block_be20ec8525da703647b7,38,94df1ee00bacf709f9ec35142ffa22c8b05acf08874fd2c32085e4262a684e00
2,480017,343,500,2368,P4_S2_R0268,1,2,2,2,E2xS2,block_a019125989e19a1c3743,18,d1924168bf1c54b54dab9123d620266bfe019c950196b20994b271b85c4baded
2,480017,344,500,422,P4_S0_R0422,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,22,98d817612e457a69ba87ca307741e8f3f7704ed1ec6713ed3cf76c95da506494
2,480017,345,500,576,P4_S0_R0576,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,26,03d2bc77c3c8895684c1e4d48a2ea7fe83411fd5c013416e5c712fa942476b63
2,480017,346,500,731,P4_S0_R0731,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,31,a8fb6bef317292aa8d4fb67c98fa6cf22d1bb076aa19d23551b968d451958299
2,480017,347,500,872,P4_S0_R0872,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,22,2df4251103312d331bbb51626bfa3254a28198476e65b7995ea0a55e31135ae7
2,480017,348,500,1012,P4_S0_R1012,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,12,0235cf21eebffc805e1f9ae60afc432060f0b281cd2efe57958714f916b200a9
2,480017,349,500,131,P4_S0_R0131,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,31,9a5f9d44363429328ad6bdc0e0af02373c22fefa6f3977d65dbf33226be637c5
2,480017,350,500,250,P4_S0_R0250,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,0,400a471c5c90ac47e4962978bd862cf57186953e9daa19de93067382f9e947f5
2,480017,351,500,330,P4_S0_R0330,2,3,0,0,E0xS0,block_627d07f89a2461369a42,30,ad22d769f4da080ee4207ae0f521741538179c908f6da973017ff7b16b23b19d
2,480017,352,500,459,P4_S0_R0459,3,4,0,0,E0xS0,block_39c80b28048dc59e5b98,9,7096389aecc7dea9b599d19a308a8a69d7033b36b038397e96b67e515109fa27
2,480017,353,500,625,P4_S0_R0625,4,5,0,0,E0xS0,block_ae32ab3187a6e1b38780,25,13957887867d779e54308e9efe97a16ccee998df2f1862e16727472abddc4010
2,480017,354,500,758,P4_S0_R0758,5,6,0,0,E0xS0,block_c66cb679a8f3fd0bed20,8,2820225458348d879af34445a7d2c6a7d9c36f58694f568917e35f46ad08e8e5
2,480017,355,500,901,P4_S0_R0901,6,7,0,0,E0xS0,block_4769f079f941359d9297,1,f2653939a0072d652b6976e72647409f57b11abbf8a7248272215dec2e74482f
2,480017,356,500,32,P4_S0_R0032,0,1,0,0,E0xS0,block_0b73d820a92300e7ac13,32,83a510deb6bf44d9fe9cf0f52cbabd0f3eb5bb4d7377b2e5881edd87d00c8ea1
2,480017,357,500,159,P4_S0_R0159,1,2,0,0,E0xS0,block_e469b8dc99b1488b0224,9,761d5c3db8fc0b434b97732fdb2e725d0a7da687abe11712b8ab32230ac127b9
2,480017,358,500,1389,P4_S1_R0339,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,39,0cbcb08617bf975b4acc3f40b6b73c8308893354463156ccf883e7b3ba746b87
2,480017,359,500,1526,P4_S1_R0476,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,26,d0c4593af6e38b01310cd83fef6b93724e6dcb7673f4999abb46d2b2b8ffc969
2,480017,360,500,1696,P4_S1_R0646,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,46,d9fab1f4931051b2dd49a455430ebb2a18834e37b355563ceccba349191bb4d0
2,480017,361,500,1808,P4_S1_R0758,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,8,a4fc399e6cdd3fa66ec9dd862df97315e7b611649dc1bed63cc2528d2d9430cf
2,480017,362,500,1950,P4_S1_R0900,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,0,92f5101932e907d401cf7b76ae3c7a75856af6a77d80061b8c082349b0f18942
2,480017,363,500,1050,P4_S1_R0000,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,0,6ec34015a573a112563ec10213ef8cc267276eaf55767344b18fadcd108b29b1
2,480017,364,500,1202,P4_S1_R0152,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,2,78094538765a98666e00986ce6ebc2d0a62d0da1bd9a7e607f207167611e0a07
2,480017,365,500,2475,P4_S2_R0375,2,3,1,2,E1xS2,block_d9a2aa445ea217ac43a8,25,2ef6543546a4d0313d0998700264d7ce34784a474c1a3b2987924442c59c2188
2,480017,366,500,2623,P4_S2_R0523,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,23,b604e1109b4dcb332b1fbc5bf42607a57c9b0bf223aa8e01344c4d275a041dd9
2,480017,367,500,2759,P4_S2_R0659,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,9,77740c1b757463c97b75acbf7e1c40b18886432e6acf6ffb559fc1d0d2870916
2,480017,368,500,2916,P4_S2_R0816,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,16,6334cf5af81cb207739e852f7c8582d777fdc1885805381b372768afa6c461ab
2,480017,369,500,3078,P4_S2_R0978,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,28,42faa1aa50dfcc89a5790c25178e15cb7da287fdf45acf8289e19c63792768f1
2,480017,370,500,2169,P4_S2_R0069,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,19,ab031a88597dbfaf6cf8be2e22d5e1934bb25ff0556e551b50afd89aa0201167
2,480017,371,500,2313,P4_S2_R0213,1,2,1,2,E1xS2,block_92a382111db9fde48de1,13,9c9a463ac0b412304688771c8f9f8f2a8fdf19318502fbd77c3c13823de0d12b
2,480017,372,500,1429,P4_S1_R0379,2,3,1,1,E1xS1,block_133f2dd801a0bf206065,29,703b9f88c04483b2aab41ce620add4c0e611f2414475e745dcf6607e23fb866b
2,480017,373,500,1597,P4_S1_R0547,3,4,1,1,E1xS1,block_7f6d60523476cabfed03,47,320b60d8758bf99e5c1c5d6f80472b18e7802532a36294fc77c9ebe23c64c5ae
2,480017,374,500,1716,P4_S1_R0666,4,5,1,1,E1xS1,block_ecc41b3e81becad4c11f,16,f8eaa5dca78a180b71ccb2728444d565a4dee4fbb6c6fcd15a0546d75dafec23
2,480017,375,500,1857,P4_S1_R0807,5,6,1,1,E1xS1,block_05bbe09489d3b092dcf7,7,96f176003196e5d02a779e6afddcb8348dc4490c1220fe74c6f12aeaf87a0c23
2,480017,376,500,2030,P4_S1_R0980,6,7,1,1,E1xS1,block_2b532eea571966268273,30,e200720bbdc39d5a6019f9644da1953a12d96f128eee8b58b6d3cc3377c772a6
2,480017,377,500,1102,P4_S1_R0052,0,1,1,1,E1xS1,block_0bff8e222bcdf0524320,2,ee7a1ca339236e2fd09ffd2477326186e68abb756874e3888c084b4991112756
2,480017,378,500,1299,P4_S1_R0249,1,2,1,1,E1xS1,block_4b986650fb8e35cbcab3,49,6e85b59ecf169cffab20da3fa0e7a5e18ffb291f85cfd2fc2c39cacbeb20a41c
2,480017,379,500,2506,P4_S2_R0406,2,3,2,2,E2xS2,block_ffd5b2a9479f017a39f8,6,db171a2abd9009726d6b35fb8d803405b54c78feac1cbfb84be86bada4c345a7
2,480017,380,500,2692,P4_S2_R0592,3,4,2,2,E2xS2,block_1768c537a907db1d06e2,42,b3a8310727e5104ab49f3f81b5bc8f691e865fe0178b0eb1a06e38f24184ae34
2,480017,381,500,2812,P4_S2_R0712,4,5,2,2,E2xS2,block_3776c2ed6c293e3f0e9e,12,2b7d6a1dfa5f610b981079e8767112e8ae9e4824370f11121775ae88bae9fc29
2,480017,382,500,2997,P4_S2_R0897,5,6,2,2,E2xS2,block_daa129463ced47e5c69d,47,2ab061941996d55503e4bf016f94c728768b3ffd823b3822222d24b9a856c521
2,480017,383,500,3110,P4_S2_R1010,6,7,2,2,E2xS2,block_1c8369316d0c7464ebc6,10,70d7e076b90d549551b3b7164cb06c558e1e52f17d4ad8b38007eb1bbcc3238e
2,480017,384,500,2205,P4_S2_R0105,0,1,2,2,E2xS2,block_be20ec8525da703647b7,5,e84d9a0201a2e7ee2fd0cf5a0a7a3e465b104184455fd6ea76f9d1a869d27be3
2,480017,385,500,2399,P4_S2_R0299,1,2,2,2,E2xS2,block_a019125989e19a1c3743,49,f4d7730c958d5c136c6fe2a7b8aeecfe4ee3bb1c47e102c16e6a0d7d0250c9fd
2,480017,386,500,431,P4_S0_R0431,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,31,7a6cbf6d792822a1817df5c6ebae49b177810f9f92bb403ed81f69b97b91f777
2,480017,387,500,590,P4_S0_R0590,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,40,7d056732c5196960d4217a215bfb61255c5da47886933b2d0cfa4386b6fedfd6
2,480017,388,500,713,P4_S0_R0713,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,13,2b2ee6a7e0d58b8814f3ee745996c166435898c1a0df1c924c3dc49bfe545ad7
2,480017,389,500,863,P4_S0_R0863,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,13,2df4251103312d331bbb51626bfa3254a28198476e65b7995ea0a55e31135ae7
2,480017,390,500,1022,P4_S0_R1022,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,22,f1be84497c097b6ff7ae10a55adaa73d807c578790b38ad1b846f3687d38c38a
2,480017,391,500,142,P4_S0_R0142,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,42,222cadf10668d8edd0a93504270023d14b0c637d63fb7853d697005498608396
2,480017,392,500,291,P4_S0_R0291,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,41,7539010e838e6a506baaf336c7073c4e4d8b78ac8be284c5909c2fd32c21cc91
2,480017,393,500,338,P4_S0_R0338,2,3,0,0,E0xS0,block_627d07f89a2461369a42,38,52625ce6993754af04ac59c6f52dab678993be6516d534858988c90ab3658f88
2,480017,394,500,471,P4_S0_R0471,3,4,0,0,E0xS0,block_39c80b28048dc59e5b98,21,406c8dc02781bfcc0d339b9e5a4693653e4400cc3ae28228670d41ad7b20a522
2,480017,395,500,648,P4_S0_R0648,4,5,0,0,E0xS0,block_ae32ab3187a6e1b38780,48,614d69508181b95996888cbdaddb09aed98513ec9143e321a2544b3f7e887a9d
2,480017,396,500,790,P4_S0_R0790,5,6,0,0,E0xS0,block_c66cb679a8f3fd0bed20,40,4f4604053a9359e9a9cb880b04c9041e4b0aa6a24d37cb812f3b904a8dd46f1a
2,480017,397,500,919,P4_S0_R0919,6,7,0,0,E0xS0,block_4769f079f941359d9297,19,dc915dba3ea42f59a5be9fefa0205df8c98e7e7df771505ea801de672f267f7a
2,480017,398,500,3,P4_S0_R0003,0,1,0,0,E0xS0,block_0b73d820a92300e7ac13,3,21a4a8fcca159e108f51333447918acc5ee7af0b454af9f417b78a8192e1a787
2,480017,399,500,188,P4_S0_R0188,1,2,0,0,E0xS0,block_e469b8dc99b1488b0224,38,cd41b4fee51613949d41ad361fc751d961a2f422b5c8daabcf5a272d8a7d8043
2,480017,400,500,1386,P4_S1_R0336,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,36,e56ba2a616fd5fd419ca9a0a8391075414d5641b98dce2302c6e2529308b0470
